unit_id,work_id,collection,composer,composer_id,title,movement,composition_year,year_start,year_end,year_source,year_certainty,period,period_source,format,path,license,catalog_key,duplicate_group,is_primary,is_target,in_analysis
kern-beethoven-piano-sonatas-sonata21--sonata21-3,kern-beethoven-piano-sonatas-sonata21,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 21 in C major,3,1804,1803,1804,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata21-3.krn,no LICENSE (craigsapp),op53,beethoven_l:op53,0,0,1
kern-beethoven-piano-sonatas-sonata21--sonata21-4,kern-beethoven-piano-sonatas-sonata21,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Sonata no. 21 for Piano (Waldstein),4,1804,1803,1804,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata21-4.krn,no LICENSE (craigsapp),op53,beethoven_l:op53,0,0,1
kern-beethoven-piano-sonatas-sonata22--sonata22-1,kern-beethoven-piano-sonatas-sonata22,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 22 in F major,1,1804,1804,1804,kern_ODT,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata22-1.krn,no LICENSE (craigsapp),op54,,1,0,1
kern-beethoven-piano-sonatas-sonata22--sonata22-2,kern-beethoven-piano-sonatas-sonata22,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 22 in F major,2,1804,1804,1804,kern_ODT,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata22-2.krn,no LICENSE (craigsapp),op54,,1,0,1
kern-beethoven-piano-sonatas-sonata23--sonata23-1,kern-beethoven-piano-sonatas-sonata23,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 23 in F minor,1,1804,1804,1805,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata23-1.krn,no LICENSE (craigsapp),op57,beethoven_l:op57,0,0,1
kern-beethoven-piano-sonatas-sonata23--sonata23-2,kern-beethoven-piano-sonatas-sonata23,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 23 in F minor,2,1804,1804,1805,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata23-2.krn,no LICENSE (craigsapp),op57,beethoven_l:op57,0,0,1
kern-beethoven-piano-sonatas-sonata23--sonata23-3,kern-beethoven-piano-sonatas-sonata23,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 23 in F minor,3,1804,1804,1805,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata23-3.krn,no LICENSE (craigsapp),op57,beethoven_l:op57,0,0,1
kern-beethoven-piano-sonatas-sonata24--sonata24-1,kern-beethoven-piano-sonatas-sonata24,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 24 in F-sharp major,1,1809,1809,1809,kern_ODT,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata24-1.krn,no LICENSE (craigsapp),op78,beethoven_l:op78,0,0,1
kern-beethoven-piano-sonatas-sonata24--sonata24-2,kern-beethoven-piano-sonatas-sonata24,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 24 in F-sharp major,2,1809,1809,1809,manual,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata24-2.krn,no LICENSE (craigsapp),op78,beethoven_l:op78,0,0,1
kern-beethoven-piano-sonatas-sonata25--sonata25-1,kern-beethoven-piano-sonatas-sonata25,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 25 in G major,1,1809,1809,1809,manual,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata25-1.krn,no LICENSE (craigsapp),op79,,1,0,1
kern-beethoven-piano-sonatas-sonata25--sonata25-2,kern-beethoven-piano-sonatas-sonata25,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 25 in G major,2,1809,1809,1809,manual,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata25-2.krn,no LICENSE (craigsapp),op79,,1,0,1
kern-beethoven-piano-sonatas-sonata25--sonata25-3,kern-beethoven-piano-sonatas-sonata25,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 25 in G major,3,1809,1809,1809,manual,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata25-3.krn,no LICENSE (craigsapp),op79,,1,0,1
kern-beethoven-piano-sonatas-sonata26--sonata26-1,kern-beethoven-piano-sonatas-sonata26,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 26 in E-flat major,1,1810,1809,1810,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata26-1.krn,no LICENSE (craigsapp),op81,beethoven_l:op81,0,0,1
kern-beethoven-piano-sonatas-sonata26--sonata26-2,kern-beethoven-piano-sonatas-sonata26,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 26 in E-flat major,2,1810,1809,1810,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata26-2.krn,no LICENSE (craigsapp),op81,beethoven_l:op81,0,0,1
kern-beethoven-piano-sonatas-sonata26--sonata26-3,kern-beethoven-piano-sonatas-sonata26,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 26 in E-flat major,3,1810,1809,1810,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata26-3.krn,no LICENSE (craigsapp),op81,beethoven_l:op81,0,0,1
kern-beethoven-piano-sonatas-sonata27--sonata27-1,kern-beethoven-piano-sonatas-sonata27,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 27 in E minor,1,1814,1814,1814,kern_ODT,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata27-1.krn,no LICENSE (craigsapp),op90,,1,0,1
kern-beethoven-piano-sonatas-sonata27--sonata27-2,kern-beethoven-piano-sonatas-sonata27,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 27 in E minor,2,1814,1814,1814,kern_ODT,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata27-2.krn,no LICENSE (craigsapp),op90,,1,0,1
kern-beethoven-piano-sonatas-sonata28--sonata28-1,kern-beethoven-piano-sonatas-sonata28,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 28 in A major,1,1816,1816,1816,manual,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata28-1.krn,no LICENSE (craigsapp),op101,,1,0,1
kern-beethoven-piano-sonatas-sonata28--sonata28-2,kern-beethoven-piano-sonatas-sonata28,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 28 in A major,2,1816,1816,1816,manual,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata28-2.krn,no LICENSE (craigsapp),op101,,1,0,1
kern-beethoven-piano-sonatas-sonata28--sonata28-3,kern-beethoven-piano-sonatas-sonata28,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 28 in A major,3,1816,1816,1816,manual,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata28-3.krn,no LICENSE (craigsapp),op101,,1,0,1
kern-beethoven-piano-sonatas-sonata28--sonata28-4,kern-beethoven-piano-sonatas-sonata28,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 28 in A major,4,1816,1816,1816,manual,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata28-4.krn,no LICENSE (craigsapp),op101,,1,0,1
kern-beethoven-piano-sonatas-sonata29--sonata29-1,kern-beethoven-piano-sonatas-sonata29,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 29 in B-flat major,1,1818,1817,1818,manual,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata29-1.krn,no LICENSE (craigsapp),op106,beethoven_l:op106,0,0,1
kern-beethoven-piano-sonatas-sonata29--sonata29-2,kern-beethoven-piano-sonatas-sonata29,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 29 in B-flat major,2,1818,1817,1818,manual,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata29-2.krn,no LICENSE (craigsapp),op106,beethoven_l:op106,0,0,1
kern-beethoven-piano-sonatas-sonata29--sonata29-3,kern-beethoven-piano-sonatas-sonata29,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 29 in B-flat major,3,1818,1817,1818,manual,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata29-3.krn,no LICENSE (craigsapp),op106,beethoven_l:op106,0,0,1
kern-beethoven-piano-sonatas-sonata29--sonata29-4,kern-beethoven-piano-sonatas-sonata29,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 29 in B-flat major,4,1818,1817,1818,manual,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata29-4.krn,no LICENSE (craigsapp),op106,beethoven_l:op106,0,0,1
kern-beethoven-piano-sonatas-sonata30--sonata30-1,kern-beethoven-piano-sonatas-sonata30,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 30 in E major,1,1820,1820,1820,kern_ODT,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata30-1.krn,no LICENSE (craigsapp),op109,beethoven_l:op109,0,0,1
kern-beethoven-piano-sonatas-sonata30--sonata30-2,kern-beethoven-piano-sonatas-sonata30,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 30 in E major,2,1820,1820,1820,kern_ODT,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata30-2.krn,no LICENSE (craigsapp),op109,beethoven_l:op109,0,0,1
kern-beethoven-piano-sonatas-sonata30--sonata30-3,kern-beethoven-piano-sonatas-sonata30,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 30,3,1820,1820,1820,kern_ODT,exact,1800–1830,year,kern,kern/beethoven-piano-sonatas/kern/sonata30-3.krn,no LICENSE (craigsapp),op109,beethoven_l:op109,0,0,1
kern-beethoven-piano-sonatas-sonata31--sonata31-1,kern-beethoven-piano-sonatas-sonata31,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 31 in A-flat major,1,1822,1821,1822,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata31-1.krn,no LICENSE (craigsapp),op110,beethoven_l:op110,0,0,1
kern-beethoven-piano-sonatas-sonata31--sonata31-2,kern-beethoven-piano-sonatas-sonata31,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 31 in A-flat major,2,1822,1821,1822,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata31-2.krn,no LICENSE (craigsapp),op110,beethoven_l:op110,0,0,1
kern-beethoven-piano-sonatas-sonata31--sonata31-3,kern-beethoven-piano-sonatas-sonata31,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 31 in A-flat major,3,1822,1821,1822,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata31-3.krn,no LICENSE (craigsapp),op110,beethoven_l:op110,0,0,1
kern-beethoven-piano-sonatas-sonata32--sonata32-1,kern-beethoven-piano-sonatas-sonata32,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 32 in C minor,1,1822,1821,1822,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata32-1.krn,no LICENSE (craigsapp),op111,beethoven_l:op111,0,0,1
kern-beethoven-piano-sonatas-sonata32--sonata32-2,kern-beethoven-piano-sonatas-sonata32,kern/beethoven-piano-sonatas,Ludwig van Beethoven,beethoven_l,Piano Sonata no. 32 in C minor,2,1822,1821,1822,kern_ODT,range,1800–1830,year_midpoint,kern,kern/beethoven-piano-sonatas/kern/sonata32-2.krn,no LICENSE (craigsapp),op111,beethoven_l:op111,0,0,1
kern-beethoven-string-quartets-quartet01--quartet01-1,kern-beethoven-string-quartets-quartet01,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 1 in F Major, Op. 18, No. 1",1,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet01-1.krn,no LICENSE (craigsapp),op18/1,beethoven_l:op18/1,0,0,1
kern-beethoven-string-quartets-quartet01--quartet01-2,kern-beethoven-string-quartets-quartet01,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 1 in F Major, Op. 18, No. 1",2,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet01-2.krn,no LICENSE (craigsapp),op18/1,beethoven_l:op18/1,0,0,1
kern-beethoven-string-quartets-quartet01--quartet01-3,kern-beethoven-string-quartets-quartet01,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 1 in F Major, Op. 18, No. 1",3,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet01-3.krn,no LICENSE (craigsapp),op18/1,beethoven_l:op18/1,0,0,1
kern-beethoven-string-quartets-quartet01--quartet01-4,kern-beethoven-string-quartets-quartet01,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 1 in F Major, Op. 18, No. 1",4,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet01-4.krn,no LICENSE (craigsapp),op18/1,beethoven_l:op18/1,0,0,1
kern-beethoven-string-quartets-quartet02--quartet02-1,kern-beethoven-string-quartets-quartet02,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 2 in G Major, Op. 18, No. 2",1,1799,1798,1800,manual,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet02-1.krn,no LICENSE (craigsapp),op18/2,beethoven_l:op18/2,0,0,1
kern-beethoven-string-quartets-quartet02--quartet02-2,kern-beethoven-string-quartets-quartet02,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 2 in G Major, Op. 18, No. 2",2,1799,1798,1800,manual,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet02-2.krn,no LICENSE (craigsapp),op18/2,beethoven_l:op18/2,0,0,1
kern-beethoven-string-quartets-quartet02--quartet02-3,kern-beethoven-string-quartets-quartet02,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 2 in G Major, Op. 18, No. 2",3,1799,1798,1800,manual,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet02-3.krn,no LICENSE (craigsapp),op18/2,beethoven_l:op18/2,0,0,1
kern-beethoven-string-quartets-quartet02--quartet02-4,kern-beethoven-string-quartets-quartet02,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 2 in G Major, Op. 18, No. 2",4,1799,1798,1800,manual,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet02-4.krn,no LICENSE (craigsapp),op18/2,beethoven_l:op18/2,0,0,1
kern-beethoven-string-quartets-quartet03--quartet03-1,kern-beethoven-string-quartets-quartet03,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 3 in D Major, Op. 18, No. 3",1,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet03-1.krn,no LICENSE (craigsapp),op18/3,beethoven_l:op18/3,0,0,1
kern-beethoven-string-quartets-quartet03--quartet03-2,kern-beethoven-string-quartets-quartet03,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 3 in D Major, Op. 18, No. 3",2,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet03-2.krn,no LICENSE (craigsapp),op18/3,beethoven_l:op18/3,0,0,1
kern-beethoven-string-quartets-quartet03--quartet03-3,kern-beethoven-string-quartets-quartet03,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 3 in D Major, Op. 18, No. 3",3,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet03-3.krn,no LICENSE (craigsapp),op18/3,beethoven_l:op18/3,0,0,1
kern-beethoven-string-quartets-quartet03--quartet03-4,kern-beethoven-string-quartets-quartet03,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 3 in D Major, Op. 18, No. 3",4,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet03-4.krn,no LICENSE (craigsapp),op18/3,beethoven_l:op18/3,0,0,1
kern-beethoven-string-quartets-quartet04--quartet04-1,kern-beethoven-string-quartets-quartet04,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 4 in C Minor, Op. 18, No. 4",1,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet04-1.krn,no LICENSE (craigsapp),op18/4,beethoven_l:op18/4,0,0,1
kern-beethoven-string-quartets-quartet04--quartet04-2,kern-beethoven-string-quartets-quartet04,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 4 in C Minor, Op. 18, No. 4",2,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet04-2.krn,no LICENSE (craigsapp),op18/4,beethoven_l:op18/4,0,0,1
kern-beethoven-string-quartets-quartet04--quartet04-3,kern-beethoven-string-quartets-quartet04,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 4 in C Minor, Op. 18, No. 4",3,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet04-3.krn,no LICENSE (craigsapp),op18/4,beethoven_l:op18/4,0,0,1
kern-beethoven-string-quartets-quartet04--quartet04-4,kern-beethoven-string-quartets-quartet04,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 4 in C Minor, Op. 18, No. 4",4,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet04-4.krn,no LICENSE (craigsapp),op18/4,beethoven_l:op18/4,0,0,1
kern-beethoven-string-quartets-quartet05--quartet05-1,kern-beethoven-string-quartets-quartet05,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 5 in A Major, Op. 18, No. 5",1,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet05-1.krn,no LICENSE (craigsapp),op18/5,beethoven_l:op18/5,0,0,1
kern-beethoven-string-quartets-quartet05--quartet05-2,kern-beethoven-string-quartets-quartet05,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 5 in A Major, Op. 18, No. 5",2,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet05-2.krn,no LICENSE (craigsapp),op18/5,beethoven_l:op18/5,0,0,1
kern-beethoven-string-quartets-quartet05--quartet05-3,kern-beethoven-string-quartets-quartet05,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 5 in A Major, Op. 18, No. 5",3,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet05-3.krn,no LICENSE (craigsapp),op18/5,beethoven_l:op18/5,0,0,1
kern-beethoven-string-quartets-quartet05--quartet05-4,kern-beethoven-string-quartets-quartet05,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 5 in A Major, Op. 18, No. 5",4,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet05-4.krn,no LICENSE (craigsapp),op18/5,beethoven_l:op18/5,0,0,1
kern-beethoven-string-quartets-quartet06--quartet06-1,kern-beethoven-string-quartets-quartet06,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 6 in B-flat Major, Op. 18, No. 6",1,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet06-1.krn,no LICENSE (craigsapp),op18/6,beethoven_l:op18/6,0,0,1
kern-beethoven-string-quartets-quartet06--quartet06-2,kern-beethoven-string-quartets-quartet06,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 6 in B-flat Major, Op. 18, No. 6",2,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet06-2.krn,no LICENSE (craigsapp),op18/6,beethoven_l:op18/6,0,0,1
kern-beethoven-string-quartets-quartet06--quartet06-3,kern-beethoven-string-quartets-quartet06,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 6 in B-flat Major, Op. 18, No. 6",3,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet06-3.krn,no LICENSE (craigsapp),op18/6,beethoven_l:op18/6,0,0,1
kern-beethoven-string-quartets-quartet06--quartet06-4a,kern-beethoven-string-quartets-quartet06,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 6 in B-flat Major, Op. 18, No. 6",4a,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet06-4a.krn,no LICENSE (craigsapp),op18/6,beethoven_l:op18/6,0,0,1
kern-beethoven-string-quartets-quartet06--quartet06-4b,kern-beethoven-string-quartets-quartet06,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 6 in B-flat Major, Op. 18, No. 6",4b,1799,1798,1800,kern_ODT,range,1750–1800,year_midpoint,kern,kern/beethoven-string-quartets/kern/quartet06-4b.krn,no LICENSE (craigsapp),op18/6,beethoven_l:op18/6,0,0,1
kern-beethoven-string-quartets-quartet07--quartet07-1,kern-beethoven-string-quartets-quartet07,kern/beethoven-string-quartets,Ludwig van Beethoven,beethoven_l,"String Quartet No. 7 in F Major, Op. 59, No. 1",1,1806,1806,1806,kern_ODT,exact,1800–1830,year,kern,kern/beethoven-string-quartets/kern/quartet07-1.krn,no LICENSE (craigsapp),op59/1,beethoven_l:op59/1,0,0,1
