work_id,collection,composer,title,catalog_key,n_units,year_start,year_end,year_certainty,source,note
kern-bach-370-chorales-chor260,kern/bach-370-chorales,Johann Sebastian Bach,chor260,,1,,,,,
kern-bach-370-chorales-chor261,kern/bach-370-chorales,Johann Sebastian Bach,chor261,,1,,,,,
kern-bach-370-chorales-chor262,kern/bach-370-chorales,Johann Sebastian Bach,chor262,,1,,,,,
kern-bach-370-chorales-chor263,kern/bach-370-chorales,Johann Sebastian Bach,chor263,,1,,,,,
kern-bach-370-chorales-chor264,kern/bach-370-chorales,Johann Sebastian Bach,chor264,,1,,,,,
kern-bach-370-chorales-chor265,kern/bach-370-chorales,Johann Sebastian Bach,chor265,,1,,,,,
kern-bach-370-chorales-chor266,kern/bach-370-chorales,Johann Sebastian Bach,chor266,,1,,,,,
kern-bach-370-chorales-chor267,kern/bach-370-chorales,Johann Sebastian Bach,chor267,,1,,,,,
kern-bach-370-chorales-chor268,kern/bach-370-chorales,Johann Sebastian Bach,chor268,,1,,,,,
kern-bach-370-chorales-chor269,kern/bach-370-chorales,Johann Sebastian Bach,chor269,,1,,,,,
kern-bach-370-chorales-chor270,kern/bach-370-chorales,Johann Sebastian Bach,chor270,,1,,,,,
kern-bach-370-chorales-chor271,kern/bach-370-chorales,Johann Sebastian Bach,chor271,,1,,,,,
kern-bach-370-chorales-chor272,kern/bach-370-chorales,Johann Sebastian Bach,chor272,,1,,,,,
kern-bach-370-chorales-chor273,kern/bach-370-chorales,Johann Sebastian Bach,chor273,,1,,,,,
kern-bach-370-chorales-chor274,kern/bach-370-chorales,Johann Sebastian Bach,chor274,,1,,,,,
kern-bach-370-chorales-chor275,kern/bach-370-chorales,Johann Sebastian Bach,chor275,,1,,,,,
kern-bach-370-chorales-chor276,kern/bach-370-chorales,Johann Sebastian Bach,chor276,,1,,,,,
kern-bach-370-chorales-chor277,kern/bach-370-chorales,Johann Sebastian Bach,chor277,,1,,,,,
kern-bach-370-chorales-chor278,kern/bach-370-chorales,Johann Sebastian Bach,chor278,,1,,,,,
kern-bach-370-chorales-chor279,kern/bach-370-chorales,Johann Sebastian Bach,chor279,,1,,,,,
kern-bach-370-chorales-chor280,kern/bach-370-chorales,Johann Sebastian Bach,chor280,,1,,,,,
kern-bach-370-chorales-chor281,kern/bach-370-chorales,Johann Sebastian Bach,chor281,,1,,,,,
kern-bach-370-chorales-chor282,kern/bach-370-chorales,Johann Sebastian Bach,chor282,,1,,,,,
kern-bach-370-chorales-chor283,kern/bach-370-chorales,Johann Sebastian Bach,chor283,,1,,,,,
kern-bach-370-chorales-chor284,kern/bach-370-chorales,Johann Sebastian Bach,chor284,,1,,,,,
kern-bach-370-chorales-chor285,kern/bach-370-chorales,Johann Sebastian Bach,chor285,,1,,,,,
kern-bach-370-chorales-chor286,kern/bach-370-chorales,Johann Sebastian Bach,chor286,,1,,,,,
kern-bach-370-chorales-chor287,kern/bach-370-chorales,Johann Sebastian Bach,chor287,,1,,,,,
kern-bach-370-chorales-chor288,kern/bach-370-chorales,Johann Sebastian Bach,chor288,,1,,,,,
kern-bach-370-chorales-chor289,kern/bach-370-chorales,Johann Sebastian Bach,chor289,,1,,,,,
kern-bach-370-chorales-chor290,kern/bach-370-chorales,Johann Sebastian Bach,chor290,,1,,,,,
kern-bach-370-chorales-chor291,kern/bach-370-chorales,Johann Sebastian Bach,chor291,,1,,,,,
kern-bach-370-chorales-chor292,kern/bach-370-chorales,Johann Sebastian Bach,chor292,,1,,,,,
kern-bach-370-chorales-chor293,kern/bach-370-chorales,Johann Sebastian Bach,chor293,,1,,,,,
kern-bach-370-chorales-chor294,kern/bach-370-chorales,Johann Sebastian Bach,chor294,,1,,,,,
kern-bach-370-chorales-chor295,kern/bach-370-chorales,Johann Sebastian Bach,chor295,,1,,,,,
kern-bach-370-chorales-chor296,kern/bach-370-chorales,Johann Sebastian Bach,chor296,,1,,,,,
kern-bach-370-chorales-chor297,kern/bach-370-chorales,Johann Sebastian Bach,chor297,,1,,,,,
kern-bach-370-chorales-chor298,kern/bach-370-chorales,Johann Sebastian Bach,chor298,,1,,,,,
kern-bach-370-chorales-chor299,kern/bach-370-chorales,Johann Sebastian Bach,chor299,,1,,,,,
kern-bach-370-chorales-chor300,kern/bach-370-chorales,Johann Sebastian Bach,chor300,,1,,,,,
kern-bach-370-chorales-chor301,kern/bach-370-chorales,Johann Sebastian Bach,chor301,,1,,,,,
kern-bach-370-chorales-chor302,kern/bach-370-chorales,Johann Sebastian Bach,chor302,,1,,,,,
kern-bach-370-chorales-chor303,kern/bach-370-chorales,Johann Sebastian Bach,chor303,,1,,,,,
kern-bach-370-chorales-chor304,kern/bach-370-chorales,Johann Sebastian Bach,chor304,,1,,,,,
kern-bach-370-chorales-chor305,kern/bach-370-chorales,Johann Sebastian Bach,chor305,,1,,,,,
kern-bach-370-chorales-chor306,kern/bach-370-chorales,Johann Sebastian Bach,chor306,,1,,,,,
kern-bach-370-chorales-chor307,kern/bach-370-chorales,Johann Sebastian Bach,chor307,,1,,,,,
kern-bach-370-chorales-chor308,kern/bach-370-chorales,Johann Sebastian Bach,chor308,,1,,,,,
kern-bach-370-chorales-chor309,kern/bach-370-chorales,Johann Sebastian Bach,chor309,,1,,,,,
kern-bach-370-chorales-chor310,kern/bach-370-chorales,Johann Sebastian Bach,chor310,,1,,,,,
kern-bach-370-chorales-chor311,kern/bach-370-chorales,Johann Sebastian Bach,chor311,,1,,,,,
kern-bach-370-chorales-chor312,kern/bach-370-chorales,Johann Sebastian Bach,chor312,,1,,,,,
kern-bach-370-chorales-chor313,kern/bach-370-chorales,Johann Sebastian Bach,chor313,,1,,,,,
kern-bach-370-chorales-chor314,kern/bach-370-chorales,Johann Sebastian Bach,chor314,,1,,,,,
kern-bach-370-chorales-chor315,kern/bach-370-chorales,Johann Sebastian Bach,chor315,,1,,,,,
kern-bach-370-chorales-chor316,kern/bach-370-chorales,Johann Sebastian Bach,chor316,,1,,,,,
kern-bach-370-chorales-chor317,kern/bach-370-chorales,Johann Sebastian Bach,chor317,,1,,,,,
kern-bach-370-chorales-chor318,kern/bach-370-chorales,Johann Sebastian Bach,chor318,,1,,,,,
kern-bach-370-chorales-chor319,kern/bach-370-chorales,Johann Sebastian Bach,chor319,,1,,,,,
kern-bach-370-chorales-chor320,kern/bach-370-chorales,Johann Sebastian Bach,chor320,,1,,,,,
kern-bach-370-chorales-chor321,kern/bach-370-chorales,Johann Sebastian Bach,chor321,,1,,,,,
kern-bach-370-chorales-chor322,kern/bach-370-chorales,Johann Sebastian Bach,chor322,,1,,,,,
kern-bach-370-chorales-chor323,kern/bach-370-chorales,Johann Sebastian Bach,chor323,,1,,,,,
kern-bach-370-chorales-chor324,kern/bach-370-chorales,Johann Sebastian Bach,chor324,,1,,,,,
kern-bach-370-chorales-chor325,kern/bach-370-chorales,Johann Sebastian Bach,chor325,,1,,,,,
kern-bach-370-chorales-chor326,kern/bach-370-chorales,Johann Sebastian Bach,chor326,,1,,,,,
kern-bach-370-chorales-chor327,kern/bach-370-chorales,Johann Sebastian Bach,chor327,,1,,,,,
kern-bach-370-chorales-chor328,kern/bach-370-chorales,Johann Sebastian Bach,chor328,,1,,,,,
kern-bach-370-chorales-chor329,kern/bach-370-chorales,Johann Sebastian Bach,chor329,,1,,,,,
kern-bach-370-chorales-chor330,kern/bach-370-chorales,Johann Sebastian Bach,chor330,,1,,,,,
kern-bach-370-chorales-chor331,kern/bach-370-chorales,Johann Sebastian Bach,chor331,,1,,,,,
kern-bach-370-chorales-chor332,kern/bach-370-chorales,Johann Sebastian Bach,chor332,,1,,,,,
kern-bach-370-chorales-chor333,kern/bach-370-chorales,Johann Sebastian Bach,chor333,,1,,,,,
kern-bach-370-chorales-chor334,kern/bach-370-chorales,Johann Sebastian Bach,chor334,,1,,,,,
kern-bach-370-chorales-chor335,kern/bach-370-chorales,Johann Sebastian Bach,chor335,,1,,,,,
kern-bach-370-chorales-chor336,kern/bach-370-chorales,Johann Sebastian Bach,chor336,,1,,,,,
kern-bach-370-chorales-chor337,kern/bach-370-chorales,Johann Sebastian Bach,chor337,,1,,,,,
kern-bach-370-chorales-chor338,kern/bach-370-chorales,Johann Sebastian Bach,chor338,,1,,,,,
kern-bach-370-chorales-chor339,kern/bach-370-chorales,Johann Sebastian Bach,chor339,,1,,,,,
kern-bach-370-chorales-chor340,kern/bach-370-chorales,Johann Sebastian Bach,chor340,,1,,,,,
kern-bach-370-chorales-chor341,kern/bach-370-chorales,Johann Sebastian Bach,chor341,,1,,,,,
kern-bach-370-chorales-chor342,kern/bach-370-chorales,Johann Sebastian Bach,chor342,,1,,,,,
kern-bach-370-chorales-chor343,kern/bach-370-chorales,Johann Sebastian Bach,chor343,,1,,,,,
kern-bach-370-chorales-chor344,kern/bach-370-chorales,Johann Sebastian Bach,chor344,,1,,,,,
kern-bach-370-chorales-chor345,kern/bach-370-chorales,Johann Sebastian Bach,chor345,,1,,,,,
kern-bach-370-chorales-chor346,kern/bach-370-chorales,Johann Sebastian Bach,chor346,,1,,,,,
kern-bach-370-chorales-chor347,kern/bach-370-chorales,Johann Sebastian Bach,chor347,,1,,,,,
kern-bach-370-chorales-chor348,kern/bach-370-chorales,Johann Sebastian Bach,chor348,,1,,,,,
kern-bach-370-chorales-chor349,kern/bach-370-chorales,Johann Sebastian Bach,chor349,,1,,,,,
kern-bach-370-chorales-chor350,kern/bach-370-chorales,Johann Sebastian Bach,chor350,,1,,,,,
kern-bach-370-chorales-chor351,kern/bach-370-chorales,Johann Sebastian Bach,chor351,,1,,,,,
kern-bach-370-chorales-chor352,kern/bach-370-chorales,Johann Sebastian Bach,chor352,,1,,,,,
kern-bach-370-chorales-chor353,kern/bach-370-chorales,Johann Sebastian Bach,chor353,,1,,,,,
kern-bach-370-chorales-chor354,kern/bach-370-chorales,Johann Sebastian Bach,chor354,,1,,,,,
kern-bach-370-chorales-chor355,kern/bach-370-chorales,Johann Sebastian Bach,chor355,,1,,,,,
kern-bach-370-chorales-chor356,kern/bach-370-chorales,Johann Sebastian Bach,chor356,,1,,,,,
kern-bach-370-chorales-chor357,kern/bach-370-chorales,Johann Sebastian Bach,chor357,,1,,,,,
kern-bach-370-chorales-chor358,kern/bach-370-chorales,Johann Sebastian Bach,chor358,,1,,,,,
kern-bach-370-chorales-chor359,kern/bach-370-chorales,Johann Sebastian Bach,chor359,,1,,,,,
kern-bach-370-chorales-chor360,kern/bach-370-chorales,Johann Sebastian Bach,chor360,,1,,,,,
kern-bach-370-chorales-chor361,kern/bach-370-chorales,Johann Sebastian Bach,chor361,,1,,,,,
kern-bach-370-chorales-chor362,kern/bach-370-chorales,Johann Sebastian Bach,chor362,,1,,,,,
kern-bach-370-chorales-chor363,kern/bach-370-chorales,Johann Sebastian Bach,chor363,,1,,,,,
kern-bach-370-chorales-chor364,kern/bach-370-chorales,Johann Sebastian Bach,chor364,,1,,,,,
kern-bach-370-chorales-chor365,kern/bach-370-chorales,Johann Sebastian Bach,chor365,,1,,,,,
kern-bach-370-chorales-chor366,kern/bach-370-chorales,Johann Sebastian Bach,chor366,,1,,,,,
kern-bach-370-chorales-chor367,kern/bach-370-chorales,Johann Sebastian Bach,chor367,,1,,,,,
kern-bach-370-chorales-chor368,kern/bach-370-chorales,Johann Sebastian Bach,chor368,,1,,,,,
kern-bach-370-chorales-chor369,kern/bach-370-chorales,Johann Sebastian Bach,chor369,,1,,,,,
kern-bach-370-chorales-chor370,kern/bach-370-chorales,Johann Sebastian Bach,chor370,,1,,,,,
kern-bach-370-chorales-chor371,kern/bach-370-chorales,Johann Sebastian Bach,chor371,,1,,,,,
kern-bach-musical-offering-offering,kern/bach-musical-offering,Johann Sebastian Bach,"Ricarcare in C minor, a 3.",,2,,,,,
kern-bach-musical-offering-offering-013a,kern/bach-musical-offering,Johann Sebastian Bach,Trio,,1,,,,,
kern-bach-musical-offering-offering-013b,kern/bach-musical-offering,Johann Sebastian Bach,Trio,,1,,,,,
kern-bach-musical-offering-offering-013c,kern/bach-musical-offering,Johann Sebastian Bach,Trio,,1,,,,,
kern-bach-musical-offering-offering-013d,kern/bach-musical-offering,Johann Sebastian Bach,Trio,,1,,,,,
kern-bach-wtc-wtc1,kern/bach-wtc,"Bach, Johann Sebastian","Fuga 1, Vol. 1",bwv846b,48,,,,,
kern-bach-wtc-wtc1-01,kern/bach-wtc,Johann Sebastian Bach,Prelude in C Major,bwv846,1,,,,,
kern-bach-wtc-wtc1-02,kern/bach-wtc,Johann Sebastian Bach,Prelude in C Minor,bwv847,1,,,,,
kern-bach-wtc-wtc1-03,kern/bach-wtc,Johann Sebastian Bach,Prelude in C-sharp Major,bwv848,1,,,,,
kern-bach-wtc-wtc1-04,kern/bach-wtc,Johann Sebastian Bach,Prelude in C-sharp Minor,bwv849,1,,,,,
kern-bach-wtc-wtc1-05,kern/bach-wtc,Johann Sebastian Bach,Prelude in D Major,bwv850,1,,,,,
kern-bach-wtc-wtc1-06,kern/bach-wtc,Johann Sebastian Bach,Prelude in D Minor,bwv851,1,,,,,
kern-bach-wtc-wtc1-07,kern/bach-wtc,Johann Sebastian Bach,Prelude in E-flat Major,bwv852,1,,,,,
kern-bach-wtc-wtc1-08,kern/bach-wtc,Johann Sebastian Bach,Prelude in E-flat Minor,bwv853,1,,,,,
kern-bach-wtc-wtc1-09,kern/bach-wtc,Johann Sebastian Bach,Prelude in E Major,bwv854,1,,,,,
kern-bach-wtc-wtc1-10,kern/bach-wtc,Johann Sebastian Bach,Prelude in E Minor,bwv855,1,,,,,
kern-bach-wtc-wtc1-11,kern/bach-wtc,Johann Sebastian Bach,Prelude in F Major,bwv856,1,,,,,
kern-bach-wtc-wtc1-12,kern/bach-wtc,Johann Sebastian Bach,Prelude in F Minor,bwv857,1,,,,,
kern-bach-wtc-wtc1-13,kern/bach-wtc,Johann Sebastian Bach,Prelude in F-sharp Major,bwv858,1,,,,,
kern-bach-wtc-wtc1-14,kern/bach-wtc,Johann Sebastian Bach,Prelude in F-sharp Minor,bwv859,1,,,,,
kern-bach-wtc-wtc1-15,kern/bach-wtc,Johann Sebastian Bach,Prelude in G Major,bwv860,1,,,,,
kern-bach-wtc-wtc1-16,kern/bach-wtc,Johann Sebastian Bach,Prelude in G Minor,bwv861,1,,,,,
kern-bach-wtc-wtc1-17,kern/bach-wtc,Johann Sebastian Bach,Prelude in A-flat Major,bwv862,1,,,,,
kern-bach-wtc-wtc1-18,kern/bach-wtc,Johann Sebastian Bach,Prelude in G-sharp Minor,bwv863,1,,,,,
kern-bach-wtc-wtc1-19,kern/bach-wtc,Johann Sebastian Bach,Prelude in A Major,bwv864,1,,,,,
kern-bach-wtc-wtc1-20,kern/bach-wtc,Johann Sebastian Bach,Prelude in A Minor,bwv865,1,,,,,
kern-bach-wtc-wtc1-21,kern/bach-wtc,Johann Sebastian Bach,Prelude in B-flat Major,bwv866,1,,,,,
kern-bach-wtc-wtc1-22,kern/bach-wtc,Johann Sebastian Bach,Prelude in B-flat Minor,bwv867,1,,,,,
kern-bach-wtc-wtc1-23,kern/bach-wtc,Johann Sebastian Bach,Prelude in B Major,bwv868,1,,,,,
kern-bach-wtc-wtc1-24,kern/bach-wtc,Johann Sebastian Bach,Prelude in B Minor,bwv869,1,,,,,
kern-bach-wtc-wtc2,kern/bach-wtc,"Bach, Johann Sebastian","Fuga 1, Vol. 2",bwv870b,48,,,,,
kern-bach-wtc-wtc2-01,kern/bach-wtc,Johann Sebastian Bach,Prelude in C Major,bwv870,1,,,,,
kern-bach-wtc-wtc2-02,kern/bach-wtc,Johann Sebastian Bach,Prelude in C Minor,bwv871,1,,,,,
kern-bach-wtc-wtc2-03,kern/bach-wtc,Johann Sebastian Bach,Prelude in C-sharp Major,bwv872,1,,,,,
kern-bach-wtc-wtc2-04,kern/bach-wtc,Johann Sebastian Bach,Prelude in C-sharp Minor,bwv873,1,,,,,
kern-bach-wtc-wtc2-05,kern/bach-wtc,Johann Sebastian Bach,Prelude No. 5 in D major,,1,,,,,
kern-bach-wtc-wtc2-06,kern/bach-wtc,Johann Sebastian Bach,Prelude in D Minor,bwv875,1,,,,,
kern-bach-wtc-wtc2-07,kern/bach-wtc,Johann Sebastian Bach,Prelude No. 7 in E-flat major,,1,,,,,
kern-bach-wtc-wtc2-08,kern/bach-wtc,Johann Sebastian Bach,Prelude in D-sharp Minor,bwv877,1,,,,,
kern-bach-wtc-wtc2-09,kern/bach-wtc,Johann Sebastian Bach,Prelude in E Minor,bwv878,1,,,,,
kern-bach-wtc-wtc2-10,kern/bach-wtc,Johann Sebastian Bach,Prelude in E Minor,bwv879,1,,,,,
kern-bach-wtc-wtc2-11,kern/bach-wtc,Johann Sebastian Bach,Prelude No. 11 in F major,,1,,,,,
kern-bach-wtc-wtc2-12,kern/bach-wtc,Johann Sebastian Bach,Prelude No. 12 in F minor,,1,,,,,
kern-bach-wtc-wtc2-13,kern/bach-wtc,Johann Sebastian Bach,Prelude No. 13 in F-sharp major,,1,,,,,
kern-bach-wtc-wtc2-14,kern/bach-wtc,Johann Sebastian Bach,Prelude No. 14 in F-sharp minor,,1,,,,,
kern-bach-wtc-wtc2-15,kern/bach-wtc,Johann Sebastian Bach,Prelude in G Major,bwv884,1,,,,,
kern-bach-wtc-wtc2-16,kern/bach-wtc,Johann Sebastian Bach,Prelude in G Minor,bwv885,1,,,,,
kern-bach-wtc-wtc2-17,kern/bach-wtc,Johann Sebastian Bach,Prelude No. 17 in F-sharp minor,,1,,,,,
kern-bach-wtc-wtc2-18,kern/bach-wtc,Johann Sebastian Bach,Prelude in G-sharp Minor,bwv887,1,,,,,
kern-bach-wtc-wtc2-19,kern/bach-wtc,Johann Sebastian Bach,Prelude in A Major,bwv888,1,,,,,
kern-bach-wtc-wtc2-20,kern/bach-wtc,Johann Sebastian Bach,Prelude in A Minor,bwv889,1,,,,,
kern-bach-wtc-wtc2-21,kern/bach-wtc,Johann Sebastian Bach,Prelude No. 17 in F-sharp minor,,1,,,,,
kern-bach-wtc-wtc2-22,kern/bach-wtc,Johann Sebastian Bach,Prelude in B-flat Minor,bwv891,1,,,,,
kern-bach-wtc-wtc2-23,kern/bach-wtc,Johann Sebastian Bach,Prelude in B Major,bwv892,1,,,,,
kern-bach-wtc-wtc2-24,kern/bach-wtc,Johann Sebastian Bach,Prelude in B Minor,bwv893,1,,,,,
kern-beethoven-piano-sonatas-sonata01,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 1 in F minor,op2/1,3,,,,,
kern-beethoven-piano-sonatas-sonata04,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 4 in E-flat major,op7,4,,,,,
kern-beethoven-piano-sonatas-sonata07,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 7 in D major,op10/3,4,,,,,
kern-beethoven-piano-sonatas-sonata08,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 8 in C minor,op13,3,,,,,
kern-beethoven-piano-sonatas-sonata09,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 9 in E major,op14/1,3,,,,,
kern-beethoven-piano-sonatas-sonata10,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 10 in G major,op14/2,3,,,,,
kern-beethoven-piano-sonatas-sonata11,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 11 in B-flat major,op22,4,,,,,
kern-beethoven-piano-sonatas-sonata12,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 12 in A-flat major,op26,4,,,,,
kern-beethoven-piano-sonatas-sonata13,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 13 in E-flat major,op27/1,4,,,,,
kern-beethoven-piano-sonatas-sonata15,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 15 in D major,op28,4,,,,,
kern-beethoven-piano-sonatas-sonata16,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 16 in G major,op31/1,3,,,,,
kern-beethoven-piano-sonatas-sonata17,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 17 in D minor,op31/2,3,,,,,
kern-beethoven-piano-sonatas-sonata24,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 24 in F-sharp major,op78,1,,,,,
kern-beethoven-piano-sonatas-sonata25,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 25 in G major,op79,3,,,,,
kern-beethoven-piano-sonatas-sonata28,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 28 in A major,op101,4,,,,,
kern-beethoven-piano-sonatas-sonata29,kern/beethoven-piano-sonatas,Ludwig van Beethoven,Piano Sonata no. 29 in B-flat major,op106,4,,,,,
kern-beethoven-string-quartets-quartet02,kern/beethoven-string-quartets,Ludwig van Beethoven,"String Quartet No. 2 in G Major, Op. 18, No. 2",op18/2,4,,,,,
kern-chopin-mazurkas-mazurka-50,kern/chopin-mazurkas,Frédéric Chopin,Mazurka 50 in A Minor,,1,,,,,
kern-chopin-mazurkas-mazurka-51,kern/chopin-mazurkas,Frédéric Chopin,Mazurka 51 in A Minor,,1,,,,,
kern-chopin-mazurkas-mazurka-52,kern/chopin-mazurkas,Frédéric Chopin,Mazurka 52 in C Major,,1,,,,,
kern-humdrum-bach-brandenburg-bwv1046,kern/humdrum-bach-brandenburg,"Bach, Johann Sebastian",Brandenburgische Konzerte F,bwv1046,7,,,,,
kern-humdrum-bach-brandenburg-bwv1047,kern/humdrum-bach-brandenburg,"Bach, Johann Sebastian",Brandenburgische Konzerte F,bwv1047,3,,,,,
kern-humdrum-bach-brandenburg-bwv1048,kern/humdrum-bach-brandenburg,"Bach, Johann Sebastian",Brandenburgische Konzerte G,bwv1048,2,,,,,
kern-humdrum-bach-brandenburg-bwv1049,kern/humdrum-bach-brandenburg,"Bach, Johann Sebastian",Brandenburgische Konzerte G,bwv1049,3,,,,,
kern-humdrum-bach-brandenburg-bwv1050,kern/humdrum-bach-brandenburg,"Bach, Johann Sebastian",Brandenburgische Konzerte D,bwv1050,3,,,,,
kern-humdrum-bach-brandenburg-bwv1051,kern/humdrum-bach-brandenburg,"Bach, Johann Sebastian",Brandenburgische Konzerte B,bwv1051,3,,,,,
kern-humdrum-corelli-op01n01,kern/humdrum-corelli,"Corelli, Arcangelo",Sonate a tre [in F],op1/1,4,,,,,
kern-humdrum-corelli-op01n02,kern/humdrum-corelli,"Corelli, Arcangelo",Sonate a tre [in e],op1/2,4,,,,,
kern-humdrum-corelli-op01n03,kern/humdrum-corelli,"Corelli, Arcangelo",Sonate a tre [in A],op1/3,3,,,,,
kern-humdrum-corelli-op01n04,kern/humdrum-corelli,"Corelli, Arcangelo",Sonate a tre [in a],op1/4,4,,,,,
kern-humdrum-corelli-op01n05,kern/humdrum-corelli,"Corelli, Arcangelo",Sonate a tre [in Bb],op1/5,4,,,,,
kern-humdrum-corelli-op01n06,kern/humdrum-corelli,"Corelli, Arcangelo",Sonate a tre [in b],op1/6,4,,,,,
kern-humdrum-corelli-op01n07,kern/humdrum-corelli,"Corelli, Arcangelo",Sonate a tre [in C],op1/7,3,,,,,
kern-humdrum-corelli-op01n08,kern/humdrum-corelli,"Corelli, Arcangelo",Sonate a tre [in c],op1/8,4,,,,,
kern-humdrum-corelli-op01n09,kern/humdrum-corelli,"Corelli, Arcangelo",Sonate a tre [in G],op1/9,4,,,,,
kern-humdrum-corelli-op01n10,kern/humdrum-corelli,"Corelli, Arcangelo",Sonate a tre [in g],op1/10,5,,,,,
kern-humdrum-corelli-op01n11,kern/humdrum-corelli,"Corelli, Arcangelo",Sonate a tre [in d],op1/11,4,,,,,
kern-humdrum-corelli-op01n12,kern/humdrum-corelli,"Corelli, Arcangelo",Sonate a tre [in D],op1/12,4,,,,,
