work_id,unit_id,collection,format,status,error,n_parts_raw,n_parts_kept,collapse_ratio,n_events,n_rests,seconds
musedata_telemann-chamb-vln-hamb-41-41n05,musedata_telemann-chamb-vln-hamb-41-41n05--m01,musedata_telemann,musedata_stage2,ok,,2,2,0.0,313,65,0.0
musedata_telemann-chamb-vln-hamb-41-41n05,musedata_telemann-chamb-vln-hamb-41-41n05--m02,musedata_telemann,musedata_stage2,ok,,2,2,0.0,852,120,0.0
musedata_telemann-chamb-vln-hamb-41-41n05,musedata_telemann-chamb-vln-hamb-41-41n05--m03,musedata_telemann,musedata_stage2,ok,,2,2,0.0,579,133,0.0
musedata_telemann-chamb-vln-hamb-41-41n05,musedata_telemann-chamb-vln-hamb-41-41n05--m04,musedata_telemann,musedata_stage2,ok,,2,2,0.0,1020,153,0.1
musedata_telemann-chamb-vln-hamb-41-41n06,musedata_telemann-chamb-vln-hamb-41-41n06--m01,musedata_telemann,musedata_stage2,ok,,2,2,0.0,489,70,0.1
musedata_telemann-chamb-vln-hamb-41-41n06,musedata_telemann-chamb-vln-hamb-41-41n06--m02,musedata_telemann,musedata_stage2,ok,,2,2,0.0,593,92,0.0
musedata_telemann-chamb-vln-hamb-41-41n06,musedata_telemann-chamb-vln-hamb-41-41n06--m03,musedata_telemann,musedata_stage2,ok,,2,2,0.0,269,57,0.0
musedata_telemann-chamb-vln-hamb-41-41n06,musedata_telemann-chamb-vln-hamb-41-41n06--m04,musedata_telemann,musedata_stage2,ok,,2,2,0.0,758,136,0.0
musedata_telemann-chamb-vln-hamb-41-41n07,musedata_telemann-chamb-vln-hamb-41-41n07--m01,musedata_telemann,musedata_stage2,ok,,2,2,0.0,265,79,0.0
musedata_telemann-chamb-vln-hamb-41-41n07,musedata_telemann-chamb-vln-hamb-41-41n07--m02,musedata_telemann,musedata_stage2,ok,,2,2,0.0,714,126,0.0
musedata_telemann-chamb-vln-hamb-41-41n07,musedata_telemann-chamb-vln-hamb-41-41n07--m03,musedata_telemann,musedata_stage2,ok,,2,2,0.0,294,64,0.0
musedata_telemann-chamb-vln-hamb-41-41n07,musedata_telemann-chamb-vln-hamb-41-41n07--m04,musedata_telemann,musedata_stage2,ok,,2,2,0.0,642,99,0.0
musedata_telemann-chamb-vln-hamb-41-41n08,musedata_telemann-chamb-vln-hamb-41-41n08--m01,musedata_telemann,musedata_stage2,ok,,2,2,0.0,580,77,0.0
musedata_telemann-chamb-vln-hamb-41-41n08,musedata_telemann-chamb-vln-hamb-41-41n08--m02,musedata_telemann,musedata_stage2,ok,,2,2,0.0,919,161,0.1
musedata_telemann-chamb-vln-hamb-41-41n08,musedata_telemann-chamb-vln-hamb-41-41n08--m03,musedata_telemann,musedata_stage2,ok,,2,2,0.0,385,57,0.0
musedata_telemann-chamb-vln-hamb-41-41n08,musedata_telemann-chamb-vln-hamb-41-41n08--m04,musedata_telemann,musedata_stage2,ok,,2,2,0.0,827,147,0.0
musedata_telemann-chamb-vln-hamb-41-41n09,musedata_telemann-chamb-vln-hamb-41-41n09--m01,musedata_telemann,musedata_stage2,ok,,2,2,0.0,366,58,0.0
musedata_telemann-chamb-vln-hamb-41-41n09,musedata_telemann-chamb-vln-hamb-41-41n09--m02,musedata_telemann,musedata_stage2,ok,,2,2,0.0,709,100,0.1
musedata_telemann-chamb-vln-hamb-41-41n09,musedata_telemann-chamb-vln-hamb-41-41n09--m03,musedata_telemann,musedata_stage2,ok,,2,2,0.0,292,35,0.0
musedata_telemann-chamb-vln-hamb-41-41n09,musedata_telemann-chamb-vln-hamb-41-41n09--m04,musedata_telemann,musedata_stage2,ok,,2,2,0.0,669,88,0.0
musedata_telemann-chamb-vln-hamb-41-41n10,musedata_telemann-chamb-vln-hamb-41-41n10--m01,musedata_telemann,musedata_stage2,ok,,2,2,0.0,433,91,0.0
musedata_telemann-chamb-vln-hamb-41-41n10,musedata_telemann-chamb-vln-hamb-41-41n10--m02,musedata_telemann,musedata_stage2,ok,,2,2,0.0,532,86,0.0
musedata_telemann-chamb-vln-hamb-41-41n10,musedata_telemann-chamb-vln-hamb-41-41n10--m03,musedata_telemann,musedata_stage2,ok,,2,2,0.0,282,32,0.0
musedata_telemann-chamb-vln-hamb-41-41n10,musedata_telemann-chamb-vln-hamb-41-41n10--m04,musedata_telemann,musedata_stage2,ok,,2,2,0.0,898,101,0.1
musedata_telemann-chamb-vln-hamb-41-41n11,musedata_telemann-chamb-vln-hamb-41-41n11--m01,musedata_telemann,musedata_stage2,ok,,2,2,0.0,181,58,0.0
musedata_telemann-chamb-vln-hamb-41-41n11,musedata_telemann-chamb-vln-hamb-41-41n11--m02,musedata_telemann,musedata_stage2,ok,,2,2,0.0,669,107,0.0
musedata_telemann-chamb-vln-hamb-41-41n11,musedata_telemann-chamb-vln-hamb-41-41n11--m03,musedata_telemann,musedata_stage2,ok,,2,2,0.0,288,63,0.0
musedata_telemann-chamb-vln-hamb-41-41n11,musedata_telemann-chamb-vln-hamb-41-41n11--m04,musedata_telemann,musedata_stage2,ok,,2,2,0.0,657,128,0.0
musedata_telemann-chamb-vln-hamb-41-41n12,musedata_telemann-chamb-vln-hamb-41-41n12--m01,musedata_telemann,musedata_stage2,ok,,2,2,0.0,256,70,0.1
musedata_telemann-chamb-vln-hamb-41-41n12,musedata_telemann-chamb-vln-hamb-41-41n12--m02,musedata_telemann,musedata_stage2,ok,,2,2,0.0,663,74,0.0
musedata_telemann-chamb-vln-hamb-41-41n12,musedata_telemann-chamb-vln-hamb-41-41n12--m03,musedata_telemann,musedata_stage2,ok,,2,2,0.0,200,50,0.0
musedata_telemann-chamb-vln-hamb-41-41n12,musedata_telemann-chamb-vln-hamb-41-41n12--m04,musedata_telemann,musedata_stage2,ok,,2,2,0.0,787,85,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-1-1,musedata_telemann,musedata_stage1,ok,,2,2,0.0,266,27,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-1-2,musedata_telemann,musedata_stage1,ok,,3,3,0.0,218,57,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-1-3,musedata_telemann,musedata_stage1,ok,,5,5,0.0,594,124,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-1-4,musedata_telemann,musedata_stage1,ok,,3,3,0.0,152,38,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-1-5,musedata_telemann,musedata_stage1,ok,,5,5,0.0,1480,277,0.3
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-1-6,musedata_telemann,musedata_stage1,ok,,3,3,0.0,220,56,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-10-1,musedata_telemann,musedata_stage1,ok,,2,2,0.0,64,8,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-10-2,musedata_telemann,musedata_stage1,ok,,2,2,0.0,108,17,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-10-3,musedata_telemann,musedata_stage1,ok,,7,4,0.429,395,176,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-10-4,musedata_telemann,musedata_stage1,ok,,3,3,0.0,140,33,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-10-5,musedata_telemann,musedata_stage1,ok,,5,5,0.0,251,81,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-2-1,musedata_telemann,musedata_stage1,ok,,6,6,0.0,1098,183,0.4
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-2-2,musedata_telemann,musedata_stage1,ok,,6,3,0.5,292,12,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-2-3,musedata_telemann,musedata_stage1,ok,,3,3,0.0,56,17,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-2-4a,musedata_telemann,musedata_stage1,ok,,4,3,0.25,225,47,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-2-4b,musedata_telemann,musedata_stage1,ok,,3,1,0.667,5,141,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-2-4c,musedata_telemann,musedata_stage1,ok,,4,4,0.0,402,215,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-2-5,musedata_telemann,musedata_stage1,ok,,2,2,0.0,106,10,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-3-1,musedata_telemann,musedata_stage1,ok,,3,3,0.0,111,31,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-3-2,musedata_telemann,musedata_stage1,ok,,5,5,0.0,832,167,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-3-3,musedata_telemann,musedata_stage1,ok,,3,3,0.0,131,36,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-4-1,musedata_telemann,musedata_stage1,ok,,2,2,0.0,44,11,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-4-2,musedata_telemann,musedata_stage1,ok,,5,5,0.0,618,278,0.3
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-4-3,musedata_telemann,musedata_stage1,ok,,2,2,0.0,65,10,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-4-4,musedata_telemann,musedata_stage1,ok,,6,6,0.0,944,272,0.3
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-4-5,musedata_telemann,musedata_stage1,ok,,3,3,0.0,38,9,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-5-1a,musedata_telemann,musedata_stage1,ok,,6,4,0.333,372,34,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-5-1b,musedata_telemann,musedata_stage1,ok,,6,3,0.5,394,320,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-5-2,musedata_telemann,musedata_stage1,ok,,2,2,0.0,49,8,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-6-1,musedata_telemann,musedata_stage1,ok,,4,4,0.0,140,55,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-7-1,musedata_telemann,musedata_stage1,ok,,3,3,0.0,192,68,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-8-1,musedata_telemann,musedata_stage1,ok,,6,6,0.0,988,194,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-8-2,musedata_telemann,musedata_stage1,ok,,3,3,0.0,136,37,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-8-3,musedata_telemann,musedata_stage1,ok,,3,3,0.0,851,115,0.3
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-8-4,musedata_telemann,musedata_stage1,ok,,3,3,0.0,42,11,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-8-5,musedata_telemann,musedata_stage1,ok,,6,4,0.333,314,2,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-9-1,musedata_telemann,musedata_stage1,ok,,2,2,0.0,62,9,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-9-2,musedata_telemann,musedata_stage1,ok,,5,5,0.0,1332,193,0.3
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-9-3,musedata_telemann,musedata_stage1,ok,,2,2,0.0,24,5,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--1-9-4,musedata_telemann,musedata_stage1,ok,,5,5,0.0,969,32,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-1-3,musedata_telemann,musedata_stage1,ok,,8,3,0.625,111,19,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-1-4,musedata_telemann,musedata_stage1,ok,,5,5,0.0,185,2,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-1-5,musedata_telemann,musedata_stage1,ok,,2,2,0.0,24,4,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-1-6,musedata_telemann,musedata_stage1,ok,,5,5,0.0,188,4,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-1-7,musedata_telemann,musedata_stage1,ok,,2,2,0.0,95,11,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-2-1,musedata_telemann,musedata_stage1,ok,,2,2,0.0,143,20,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-3-1,musedata_telemann,musedata_stage1,ok,,6,5,0.167,620,86,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-4-1,musedata_telemann,musedata_stage1,ok,,3,3,0.0,323,76,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-4-2,musedata_telemann,musedata_stage1,ok,,5,5,0.0,1772,190,0.5
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-5-1a,musedata_telemann,musedata_stage1,ok,,8,4,0.5,36,24,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-5-1b,musedata_telemann,musedata_stage1,ok,,8,5,0.375,341,93,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-5-1c,musedata_telemann,musedata_stage1,ok,,7,5,0.286,50,196,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-5-1d,musedata_telemann,musedata_stage1,ok,,8,4,0.5,370,268,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-5-1e,musedata_telemann,musedata_stage1,ok,,8,5,0.375,362,465,0.3
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-5-2,musedata_telemann,musedata_stage1,ok,,2,2,0.0,79,10,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-6-1,musedata_telemann,musedata_stage1,ok,,4,4,0.0,192,78,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-6-2,musedata_telemann,musedata_stage1,ok,,5,4,0.2,876,123,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-6-3,musedata_telemann,musedata_stage1,ok,,4,4,0.0,196,69,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-6-4,musedata_telemann,musedata_stage1,ok,,7,4,0.429,304,45,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-6-5,musedata_telemann,musedata_stage1,ok,,2,2,0.0,45,10,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-6-6,musedata_telemann,musedata_stage1,ok,,3,3,0.0,534,63,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-7-1,musedata_telemann,musedata_stage1,ok,,3,3,0.0,273,76,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-7-5b,musedata_telemann,musedata_stage1,ok,,1,1,0.0,4,5,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-8-1,musedata_telemann,musedata_stage1,ok,,2,2,0.0,98,14,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-8-2,musedata_telemann,musedata_stage1,ok,,5,5,0.0,965,34,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--2-9-1,musedata_telemann,musedata_stage1,ok,,4,4,0.0,92,27,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-1-1,musedata_telemann,musedata_stage1,ok,,2,2,0.0,171,24,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-1-2,musedata_telemann,musedata_stage1,ok,,5,5,0.0,1583,212,0.5
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-1-3a,musedata_telemann,musedata_stage1,ok,,3,3,0.0,191,52,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-1-3b,musedata_telemann,musedata_stage1,ok,,2,2,0.0,5,76,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-1-3c,musedata_telemann,musedata_stage1,ok,,3,3,0.0,88,100,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-1-4,musedata_telemann,musedata_stage1,ok,,5,5,0.0,883,58,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-2-1,musedata_telemann,musedata_stage1,ok,,3,3,0.0,316,89,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-2-2,musedata_telemann,musedata_stage1,ok,,3,3,0.0,878,162,0.3
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-3-1,musedata_telemann,musedata_stage1,ok,,2,2,0.0,99,14,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-3-2,musedata_telemann,musedata_stage1,ok,,6,6,0.0,972,130,0.3
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-3-3,musedata_telemann,musedata_stage1,ok,,3,3,0.0,223,58,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-3-4,musedata_telemann,musedata_stage1,ok,,3,3,0.0,662,46,0.2
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-4-1,musedata_telemann,musedata_stage1,ok,,6,6,0.0,774,130,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-4-2,musedata_telemann,musedata_stage1,ok,,2,2,0.0,76,71,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-4-3,musedata_telemann,musedata_stage1,ok,,5,5,0.0,371,114,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-4-4,musedata_telemann,musedata_stage1,ok,,2,2,0.0,114,18,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-5-1,musedata_telemann,musedata_stage1,ok,,2,2,0.0,78,13,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-5-2,musedata_telemann,musedata_stage1,ok,,6,4,0.333,848,281,0.3
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-6-1,musedata_telemann,musedata_stage1,ok,,2,2,0.0,227,27,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-7-1,musedata_telemann,musedata_stage1,ok,,3,3,0.0,510,22,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-7-2,musedata_telemann,musedata_stage1,ok,,6,5,0.167,331,32,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-7-3,musedata_telemann,musedata_stage1,ok,,3,3,0.0,81,25,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-7-4,musedata_telemann,musedata_stage1,ok,,5,5,0.0,364,17,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-7-5a,musedata_telemann,musedata_stage1,ok,,2,2,0.0,40,10,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-7-5b,musedata_telemann,musedata_stage1,ok,,1,1,0.0,1,11,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-7-5c,musedata_telemann,musedata_stage1,ok,,3,3,0.0,122,45,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-7-6,musedata_telemann,musedata_stage1,ok,,5,3,0.4,266,10,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-7-7,musedata_telemann,musedata_stage1,ok,,2,2,0.0,63,8,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-8-1,musedata_telemann,musedata_stage1,ok,,2,2,0.0,146,16,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-8-2,musedata_telemann,musedata_stage1,ok,,2,2,0.0,110,11,0.0
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-8-3,musedata_telemann,musedata_stage1,ok,,2,2,0.0,73,11,0.1
musedata_telemann-oratorio-orpheus,musedata_telemann-oratorio-orpheus--3-8-4,musedata_telemann,musedata_stage1,ok,,8,5,0.375,387,16,0.1
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--1-01,musedata_telemann,musedata_stage2,ok,,10,10,0.0,2057,367,0.1
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--1-02,musedata_telemann,musedata_stage2,ok,,10,9,0.1,2569,628,0.1
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--1-03,musedata_telemann,musedata_stage2,ok,,5,5,0.0,772,66,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--1-04,musedata_telemann,musedata_stage2,ok,,10,10,0.0,4526,874,0.2
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-01,musedata_telemann,musedata_stage2,ok,,12,10,0.167,3247,701,0.2
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-02,musedata_telemann,musedata_stage2,ok,,2,2,0.0,92,48,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-03,musedata_telemann,musedata_stage2,ok,,5,5,0.0,1613,312,0.1
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-04,musedata_telemann,musedata_stage2,ok,,2,2,0.0,36,21,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-05,musedata_telemann,musedata_stage2,ok,,11,11,0.0,2936,482,0.2
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-06,musedata_telemann,musedata_stage2,ok,,2,2,0.0,49,25,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-07,musedata_telemann,musedata_stage2,ok,,14,14,0.0,5094,855,0.2
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-08,musedata_telemann,musedata_stage2,ok,,2,2,0.0,115,61,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-09,musedata_telemann,musedata_stage2,ok,,4,4,0.0,1420,182,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-10,musedata_telemann,musedata_stage2,ok,,4,2,0.5,118,97,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-11,musedata_telemann,musedata_stage2,ok,,15,11,0.267,1545,614,0.2
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-12,musedata_telemann,musedata_stage2,ok,,2,2,0.0,25,14,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-13,musedata_telemann,musedata_stage2,ok,,8,8,0.0,2939,577,0.2
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-14,musedata_telemann,musedata_stage2,ok,,5,4,0.2,133,130,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-15,musedata_telemann,musedata_stage2,ok,,5,5,0.0,1311,80,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-16,musedata_telemann,musedata_stage2,ok,,2,2,0.0,32,20,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-17,musedata_telemann,musedata_stage2,ok,,8,8,0.0,1597,616,0.1
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-18,musedata_telemann,musedata_stage2,ok,,5,4,0.2,77,70,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-19,musedata_telemann,musedata_stage2,ok,,9,9,0.0,1539,471,0.1
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-20,musedata_telemann,musedata_stage2,ok,,8,5,0.375,435,33,0.1
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-21,musedata_telemann,musedata_stage2,ok,,2,2,0.0,78,38,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-22,musedata_telemann,musedata_stage2,ok,,6,6,0.0,1409,268,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-23,musedata_telemann,musedata_stage2,ok,,2,2,0.0,120,60,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-24,musedata_telemann,musedata_stage2,ok,,3,3,0.0,390,45,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-25,musedata_telemann,musedata_stage2,ok,,15,11,0.267,1211,411,0.1
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-26,musedata_telemann,musedata_stage2,ok,,2,2,0.0,35,15,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-27,musedata_telemann,musedata_stage2,ok,,7,7,0.0,1414,164,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-28,musedata_telemann,musedata_stage2,ok,,7,6,0.143,155,129,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-29,musedata_telemann,musedata_stage2,ok,,7,7,0.0,1196,618,0.1
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-30,musedata_telemann,musedata_stage2,ok,,2,2,0.0,68,36,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-31,musedata_telemann,musedata_stage2,ok,,7,7,0.0,1796,730,0.1
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-32,musedata_telemann,musedata_stage2,ok,,2,2,0.0,20,12,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-33,musedata_telemann,musedata_stage2,ok,,18,12,0.333,2537,1985,0.3
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-34,musedata_telemann,musedata_stage2,ok,,2,2,0.0,93,46,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-35,musedata_telemann,musedata_stage2,ok,,5,5,0.0,1533,116,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-36,musedata_telemann,musedata_stage2,ok,,2,2,0.0,36,17,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-37,musedata_telemann,musedata_stage2,ok,,6,6,0.0,1146,476,0.1
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-38,musedata_telemann,musedata_stage2,ok,,8,8,0.0,558,379,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-39,musedata_telemann,musedata_stage2,ok,,2,2,0.0,232,31,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-40,musedata_telemann,musedata_stage2,ok,,2,2,0.0,98,58,0.0
musedata_telemann-oratorio-seren,musedata_telemann-oratorio-seren--2-41,musedata_telemann,musedata_stage2,ok,,12,8,0.333,1186,221,0.1
musedata_vivaldi-autogr-big-rv645,musedata_vivaldi-autogr-big-rv645--101,musedata_vivaldi,musedata_stage2,ok,,13,13,0.0,4400,655,0.2
musedata_vivaldi-autogr-big-rv645,musedata_vivaldi-autogr-big-rv645--102,musedata_vivaldi,musedata_stage2,ok,,2,2,0.0,104,14,0.0
